"Protein","Total identified peptides","Total quantified peptides","Annotation","C_0_R_1","C_0_R_2","C_0_R_3","C_1_R_1","C_1_R_2","C_1_R_3","C_2_R_1","C_2_R_2","C_2_R_3","C_3_R_1","C_3_R_2","C_3_R_3","C_4_R_1","C_4_R_2","C_4_R_3","C_5_R_1","C_5_R_2","C_5_R_3"
"Q9UIG0",44,41,"BAZ1B_HUMAN Tyrosine-protein kinase BAZ1B",0.295645283397792,0.256458398769405,0.330819869563301,0.323117391782395,0.261586507570975,0.292251282673093,-0.0142474472933263,-0.0869982387082466,-0.0581421176974797,-0.13266781953684,-0.0882010887664544,-0.0379381336655088,-0.151581773437676,-0.192636022399423,-0.236917515475379,-0.273430656731569,-0.276598080562268,-0.249917468482161
"Q01970",44,37,"PLCB3_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3",0.217933925626159,0.237059126510885,0.211772802393757,0.151834332004078,0.159705504435248,0.175243701267822,-0.0488200674447651,-0.0192742629949126,-0.0643534355495223,-0.0619004085551699,-0.0968308305100322,-0.118116643658016,-0.0855625933007531,-0.148641527657836,-0.117410228999012,-0.104092673268338,-0.147588851611101,-0.168921558607239
"Q8TDZ2",43,36,"MICA1_HUMAN [F-actin]-monooxygenase MICAL1",-0.287058407287534,-0.36764768887426,-0.33877144394117,-0.150866502021591,-0.197512239037073,-0.186705539771951,-0.222627491971715,-0.262126962936195,-0.295684397649138,0.0554573218455443,-0.0228565699616632,0.0390502653239319,0.258561959979,0.297594801276392,0.342407981730677,0.49868167611123,0.388990702408807,0.461705027800556
"Q9Y2A7",43,40,"NCKP1_HUMAN Nck-associated protein 1",0.172846275926165,0.117934951057539,0.19240984672729,0.154942385645351,0.1135034639584,0.0317843782961155,0.0659055011873949,0.042264861004411,0.116162784642857,-0.0629000527107303,-0.0134915260605324,-0.0442606551972092,-0.130928785044472,-0.145728110870805,-0.152222990026301,-0.104845173456506,-0.168560452844717,-0.152965729265372
"P11216",43,39,"PYGB_HUMAN Glycogen phosphorylase, brain form",0.26455810468115,0.249152559536969,0.289627523758194,0.266001560442548,0.310968366262439,0.279216051640316,0.0904139766451718,0.0973425851050481,0.133968756519454,-0.0575084379255579,-0.0190542105489561,-0.0880661541840093,-0.206541859826952,-0.306428325313521,-0.319236752385341,-0.269250035538547,-0.348943269477417,-0.316820091937705
"Q9HBL0",43,36,"TENS1_HUMAN Tensin-1",-0.269669986223898,-0.273872414323026,-0.307276417167478,-0.180465320521402,-0.170194059733873,-0.246524811042697,-0.317893631596022,-0.301594232831128,-0.384833945579496,-0.0515739621445674,-0.0766942764323888,-0.0883648802074165,0.297257646045753,0.342089433468273,0.312781549536084,0.614447583588321,0.538831040935559,0.502690229036404
"Q9Y6D6",43,37,"BIG1_HUMAN Brefeldin A-inhibited guanine nucleotide-exchange protein 1",0.00774332048330876,-0.00899039545032996,-0.0619354111835691,0.0780001473654042,0.151201822158552,0.12044991506959,-0.0909788418183278,-0.114410745435332,-0.222554618413515,-0.144230059114815,-0.194868667668355,-0.17564806206035,0.0227587508156246,0.0829496567414004,0.0527056198203928,0.160055334979847,0.187352237808752,0.162130856599491
"O00429",43,36,"DNM1L_HUMAN Dynamin-1-like protein",0.250681800051559,0.257306991187276,0.263449254238383,0.0977399105303156,0.0945997052974296,-0.014716256387734,0.126030805143462,0.1395522303956,0.201272007119298,0.0381961560611121,0.0858571082536349,-0.0426385916321131,-0.188971393703115,-0.18846040337828,-0.221090842793313,-0.239462523582006,-0.35071514513154,-0.305785755833999
"Q96BY6",43,41,"DOC10_HUMAN Dedicator of cytokinesis protein 10",0.533323592720925,0.472337924477589,0.609985457569027,0.247534749392343,0.278220336785912,0.389822581650344,-0.0512313532234124,-0.00231586935433149,0.0777354181761044,-0.275638811821637,-0.16898646030004,-0.196159949753597,-0.371990857287171,-0.300797460170324,-0.353663003133892,-0.499412133919855,-0.399331318592233,-0.395937924959685
"Q93009",43,21,"UBP7_HUMAN Ubiquitin carboxyl-terminal hydrolase 7",0.341523812771201,0.327078115916943,0.445814972001076,-0.234935633165983,-0.234747725662638,-0.239397565263775,0.0605189429454685,0.246584109824783,0.378885802928603,0.205993570854144,0.349642285828639,0.101905108641925,-0.238695344975949,-0.200566962994569,-0.194862226217817,-0.382409447931612,-0.393487829395123,-0.327458634677672
"O60264",43,42,"SMCA5_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5",0.307759302276332,0.299407697340497,0.331891013672976,0.243974311052522,0.22758072773273,0.251132108470377,0.0351047104932742,-0.0121958439156192,0.0244454337399189,-0.0296064172656644,-0.00731982827267432,0.0135728938268905,-0.176056815303143,-0.24599620328804,-0.241843376746506,-0.319089175437891,-0.365198307465373,-0.341029602342343
"Q9Y3P9",43,40,"RBGP1_HUMAN Rab GTPase-activating protein 1",-0.219249540899544,-0.23830278102234,-0.228282614868988,-0.0518560741633081,-0.0945164915965034,-0.0664810401774443,-0.136697138325147,-0.143363904587447,-0.151961752746183,0.0623385259506342,-0.00563685415752083,0.0148626090143497,0.173316118653971,0.192061080490829,0.172061179161391,0.276920869563076,0.243437234013226,0.235393730329406
"Q6PGP7",42,41,"TTC37_HUMAN Tetratricopeptide repeat protein 37",-0.0747479246326125,-0.121777951926708,-0.0556894988488824,-0.00104384199579529,-0.0330071327023245,-0.0369990481446112,-0.0230577596250932,-0.058372702375055,-0.0697714540682877,-0.045541477896289,-0.0105383586729665,-0.0215006932882189,0.0495699484127753,0.0422377546439458,0.0507450232454483,0.163988898827202,0.121951436807345,0.102268571043882
"P07237",42,29,"PDIA1_HUMAN Protein disulfide-isomerase",-0.10374455747737,-0.113629006150955,-0.0729279042404415,0.00975667107891583,-0.0439837836722509,0.0383495298440816,-0.0628254788912918,-0.112961386842858,-0.0846395748794475,-0.196213296196955,-0.240509977031487,-0.190777240829472,0.0297252000094574,0.0806576572019214,0.101194456294257,0.327309369144309,0.313393510076839,0.323716310872646
"P63010",42,36,"AP2B1_HUMAN AP-2 complex subunit beta",0.394052874029351,0.320432815284569,0.515123903995544,-0.0122998704522388,-0.0263319246721953,-0.144421927046362,0.0678077477269417,0.141121314795052,0.336889041063426,0.112527735987282,0.230492218748702,0.0158110817498756,-0.220877362266975,-0.305934407734548,-0.253790555984459,-0.311073214280534,-0.456629302687515,-0.424039747245694
"O60610",42,41,"DIAP1_HUMAN Protein diaphanous homolog 1",0.400654068850849,0.388178438086332,0.465916873058444,0.336076194990028,0.350130909575183,0.378951991341428,0.156266218875486,0.120421854531162,0.151457922213951,-0.170283764728237,-0.149578780003531,-0.143535830327345,-0.339180205682198,-0.365508782487336,-0.378311167361318,-0.44268594121597,-0.410699552385402,-0.441702670862193
"Q9NR09",42,35,"BIRC6_HUMAN Baculoviral IAP repeat-containing protein 6",0.0767192324955701,0.0746983802898651,-0.0434330791418761,0.0294443335192538,0.0753889648722115,0.0386173488851044,-0.134172067849445,-0.175113124270735,-0.254025707706322,-0.109263203064177,-0.126700472321445,-0.0914267853614358,0.0762825264489226,0.150040778913498,0.0760900612554136,0.114234326639204,0.121481424923582,0.113268638703641
"Q96N67",42,38,"DOCK7_HUMAN Dedicator of cytokinesis protein 7",0.159062244613246,0.136072153381286,0.19979455776781,0.137745540054202,0.122573629852118,0.129443530460656,0.0741614866965057,0.0825269855050486,0.106012802659467,-0.0103344530427974,0.0445888198533722,-0.0254688203188018,-0.0962818810309924,-0.182143873486125,-0.196360147525332,-0.211734773256952,-0.222716601518287,-0.241549300661958
"O00203",42,31,"AP3B1_HUMAN AP-3 complex subunit beta-1",0.229463837227349,0.171412689856049,0.239476461539754,0.0063838421491969,-0.00388422370312417,-0.0776082065547412,0.00577982107087402,0.0577494195663259,0.148978190944113,0.067190185766511,0.128951641849608,0.0347882510257297,-0.103007109842907,-0.174960513925186,-0.0705367623106372,-0.205669860931368,-0.241506473015473,-0.214807506178434
"Q07065",42,35,"CKAP4_HUMAN Cytoskeleton-associated protein 4",0.240486737213662,0.249359283535084,0.285915076880407,0.0978903225306203,0.115301918093485,0.100673133407288,0.0627058169134394,0.0523381403090396,0.15032290115848,-0.0340728840988467,0.0126140319356252,-0.0774333541358875,-0.155421074111892,-0.223132779903542,-0.171441859886485,-0.24028264676959,-0.214936184246829,-0.244513077149495
"P43243",42,32,"MATR3_HUMAN Matrin-3",-0.455275843666196,-0.512137080382199,-0.435688005850635,0.0856157230423566,0.067203411784008,0.208560489966535,0.0532024947397605,-0.10611636877567,-0.144652433862061,-0.162398766907143,-0.270192151752402,-0.0697297942025404,0.247057684367315,0.278405257588409,0.163165232709417,0.410377917579455,0.232541940779102,0.409860283430892
"P31948",41,40,"STIP1_HUMAN Stress-induced-phosphoprotein 1",0.0665072285159163,-0.0197943413092916,0.121874700563133,-0.0161791876522891,-0.110199431786434,-0.1125489396438,-0.0357064507507569,-0.0677345644767298,0.100520964662143,-0.0369266615168583,-0.00621840458812956,-0.0299859779708,-0.0135145070394687,-0.0399302126464603,0.00850935065909976,0.145018007335508,0.0137276510922739,0.035703226629079
"Q9UHD8",41,34,"SEPT9_HUMAN Septin-9",-0.42724555428274,-0.408458118143331,-0.356344042646868,-0.171800432055227,-0.190895730522167,-0.159949826773851,0.0539532509655379,0.0126931434651528,0.0357561399762351,0.104783939838528,0.0999117168162333,0.142552160130097,0.188504815248609,0.208660943257736,0.215002958743846,0.252414231659877,0.221049585529991,0.211232425369868
"Q9H3S7",41,30,"PTN23_HUMAN Tyrosine-protein phosphatase non-receptor type 23",-0.160616527714248,-0.131771428015147,-0.141110081797243,-0.0297827406940931,-0.037853038517628,0.00410868797883474,-0.0143158350412097,-0.0620999202206597,-0.0606315995727754,0.015801866375603,-0.0545508180540679,-0.00295060908133213,0.0421922646428429,0.076669408227338,0.0661778138269906,0.181043085046186,0.139276469802266,0.173411220586435
"P13535",41,41,"MYH8_HUMAN Myosin-8",-1.62167020003767,-1.62454445844788,-1.36367158192914,-1.52465070853635,-1.45551884255978,-1.10681527666454,-1.42021185102109,-1.16383379210393,-1.19358450146066,0.151782175250267,-0.255861119665705,-0.0308600949681117,1.31920071417134,1.70177642968158,1.73797934962024,2.58167983810614,2.37905905558927,2.33301965379305
"Q96K76",41,39,"UBP47_HUMAN Ubiquitin carboxyl-terminal hydrolase 47",-0.06718855670098,-0.0914133507842317,-0.136932581686209,-0.00553006954741943,-0.00547724427719113,0.0335676363732877,-0.202178809039359,-0.198020442200246,-0.26193402281896,-0.071396454594977,-0.118189851264257,-0.0534912258548952,0.113748509906692,0.152527695708251,0.14714897098484,0.228871546271816,0.249209828286317,0.248066078681653
"P48643",41,40,"TCPE_HUMAN T-complex protein 1 subunit epsilon",0.157491897819956,0.0941267319669256,0.144330709633032,0.0913110753540132,0.0417656527371466,0.0715909344088671,-0.0488369687073019,-0.0719887277677351,-0.0538095785320788,-0.0957119641933258,-0.118383388543373,-0.0722543637601383,-0.064876885791481,-0.0698781710035801,-0.0244975108131238,-0.0137228354476313,0.0107366168178899,0.0215511038808377
"P55786",41,36,"PSA_HUMAN Puromycin-sensitive aminopeptidase",-0.356428549886942,-0.357949389236605,-0.343883540385511,-0.175907708687168,-0.251530294836528,-0.20760989593699,0.0933181777717875,0.0658759071700991,0.117826308658525,0.107030436867461,0.052941695088353,0.100744271037385,0.121751548524892,0.143626170233968,0.176453523402349,0.234134531523925,0.235074340331154,0.243455730059645
"P25205",41,41,"MCM3_HUMAN DNA replication licensing factor MCM3",0.75394492400166,0.742674684186236,0.878216894128328,0.637741376714848,0.598753480184181,0.651512490491408,0.191789891556354,0.194462140862146,0.318402415937107,-0.306010671565313,-0.19148691973222,-0.222318402585394,-0.575473105207244,-0.6958219380101,-0.678331560021809,-0.782850741587833,-0.737145615609447,-0.796059521436604
"Q92841",41,38,"DDX17_HUMAN Probable ATP-dependent RNA helicase DDX17",-0.127719633619173,-0.141994859265305,-0.104335508499818,-0.173241412974495,-0.1685840365328,-0.197616092985462,0.223611709679289,0.261917700943584,0.323731232455472,0.186154784189343,0.171467969787396,0.162112630805197,-0.00796239013797912,-0.0537094065493945,-0.00684037740922178,-0.0971781153068187,-0.135377677885225,-0.114424649430821
"Q96RT1",41,33,"ERBIN_HUMAN Erbin",0.212579951636051,0.190963095932516,0.246454834067761,0.153296200509045,0.168738246021196,0.125764995187595,-0.0177599106195936,-0.0738899510186476,-0.0773803653142482,-0.0580510543552398,-0.0257013129407243,-0.0514644411223001,-0.135009217066137,-0.137461406910328,-0.133048874712542,-0.127131378561641,-0.144936388483153,-0.168801562885829
"O60763",41,39,"USO1_HUMAN General vesicular transport factor p115",-0.270629098077308,-0.262568126534424,-0.277970255645602,-0.107889359178994,-0.196635571963006,-0.148152357987274,-0.171674315881122,-0.236575278245232,-0.253371834607235,-0.0503461853410146,-0.134067999373037,-0.0866909906132205,0.185287894409981,0.269173496987448,0.294939656267592,0.516657815399744,0.471959938635303,0.500865282745003
"O15357",40,39,"SHIP2_HUMAN Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",-0.576732391530789,-0.549880822081587,-0.663541562894226,-0.491586165362879,-0.50330688652258,-0.496954945267604,-0.320710918944309,-0.303294598671678,-0.409781746013134,0.0789758886151325,-0.0451588870716586,0.0353038720819238,0.440209125140351,0.588788826077299,0.605024737970362,0.760877341496546,0.804587967291294,0.808346781908654
"P35606",40,36,"COPB2_HUMAN Coatomer subunit beta'",0.247587184465419,0.215978814920517,0.272863712701789,0.135462193637838,0.10811153636549,0.130036479787122,-0.0589959826760336,-0.0425804894050267,-0.02414939170772,-0.0769520638719404,-0.0855291831508532,-0.0531556483462229,-0.0604260643003153,-0.109023506751494,-0.0836744436380235,-0.151711986582091,-0.192081743539888,-0.142868959472589
"O43795",40,38,"MYO1B_HUMAN Unconventional myosin-Ib",0.225479431395109,0.181608712996486,0.220175200685657,0.142713184325651,0.136860059257517,0.115078160033143,0.216390819772125,0.196499268055551,0.290913257171144,0.0847009129997045,0.105274421840689,0.0532325557068711,-0.212416260118239,-0.30880831770279,-0.278983613704488,-0.327668436095241,-0.380549269416341,-0.353282122705682
"P50570",40,38,"DYN2_HUMAN Dynamin-2",0.120188370037894,0.108132016075625,0.237639244754904,-0.0257893391786909,-0.0260710344721699,-0.126919372238275,0.0881117325393448,0.163314287486936,0.255296981309117,0.0583739774942613,0.169032992274767,-0.0182292598642019,-0.0857844249627615,-0.151803589489595,-0.114445658924726,-0.0950187259708357,-0.25624931779191,-0.238291611499554
"P42345",40,35,"MTOR_HUMAN Serine/threonine-protein kinase mTOR",-0.203497734781172,-0.212410960617324,-0.230660893487807,-0.0837977248734857,-0.124426720100265,-0.0995703743892091,-0.0364658653823434,-0.0678009465150597,-0.13882226873419,0.000191736839637789,-0.0625336302440121,-0.0345268761100358,0.120205748469124,0.150069066938923,0.151153031114947,0.275450636880242,0.288547507040684,0.25673627273785
"P13667",40,29,"PDIA4_HUMAN Protein disulfide-isomerase A4",-0.181278265170317,-0.190542794463388,-0.107901044701104,-0.00752064196131397,-0.109765645191818,-0.0399450826783396,-0.143643165590683,-0.211894220997198,-0.156599959994569,-0.171648982422717,-0.233598909808563,-0.1503104600407,0.133016972392704,0.185470654478492,0.235769879551274,0.379488735076169,0.345326286688891,0.419857175736537
"Q96QK1",40,32,"VPS35_HUMAN Vacuolar protein sorting-associated protein 35",0.18765718180334,0.131745675362869,0.10695117638322,0.0262639660949121,0.00108263558499759,-0.0117615489399975,0.150585043910812,0.216462140980518,0.21467172285824,0.0973104669280863,0.0811273381010714,0.0031653638703798,-0.10994428334344,-0.207027403346683,-0.170133722026071,-0.19096527075281,-0.246592392963,-0.264216795558981
"Q13045",40,38,"FLII_HUMAN Protein flightless-1 homolog",0.275467607123766,0.209191545558687,0.34018751036395,0.185987040505,0.159423515262122,0.235316681838256,-0.170355130269557,-0.190169347862976,-0.163740403322998,-0.186979562169104,-0.201705324998797,-0.23082007820455,-0.131948932470991,-0.111839676430425,-0.059454143369062,0.0275573385009158,0.0190120521116862,0.0172834143485319
"P49368",40,27,"TCPG_HUMAN T-complex protein 1 subunit gamma",0.413247206623841,0.390039739619507,0.422173932717934,0.00586520428701299,-0.0256275505783901,-0.126299329257153,-0.0127537217392067,0.0901493869349055,0.18701640961465,0.0901034174228788,0.0836149040300698,-0.0190790985585294,-0.257662880835498,-0.247715263764478,-0.116486361230868,-0.317844272116446,-0.299673902410603,-0.267157990650335
"Q14697",40,26,"GANAB_HUMAN Neutral alpha-glucosidase AB",0.322602951478594,0.287993373033973,0.457214836339897,-0.122885681442586,-0.155257722786257,-0.210289875211183,-0.00249609342253054,0.267284778194333,0.411774015207898,0.226854602449661,0.328800663997923,-0.0290032512507931,-0.251669701933137,-0.328253673496284,-0.19843561267917,-0.329822076304746,-0.363894031555211,-0.324314149839959
"P50990",40,37,"TCPQ_HUMAN T-complex protein 1 subunit theta",0.253333954468434,0.207606208698509,0.273354693444364,0.0529555720640554,0.021381697852833,0.00482294138797465,-0.109711189711197,-0.0930379206359904,-0.00379207632219231,-0.0304038388573657,0.00814811358481593,-0.0507695070695335,-0.0622619765723661,-0.0698380400127391,-0.0657996308351675,-0.0700694470512027,-0.138272678635949,-0.118299370804802
"O94915",40,37,"FRYL_HUMAN Protein furry homolog-like",0.347782000448458,0.340623100791711,0.432064435662659,0.184365995406762,0.2487850358842,0.254536465387956,-0.0831859297990338,-0.0720518845906785,-0.0489121156847952,-0.146045479302628,-0.0910539532084556,-0.1247877923879,-0.164257632028136,-0.169193108344284,-0.155992868313036,-0.208362036124502,-0.219739142870506,-0.258113372899794
"Q8N163",39,37,"CCAR2_HUMAN Cell cycle and apoptosis regulator protein 2",-0.184624999278799,-0.193031070183164,-0.148152051889863,-0.0596079388744739,-0.0784455866034038,-0.0782462248551623,0.0662346169000145,0.0408742685232651,0.0591022017477454,0.126857852554859,0.0802427568962015,0.131962885116489,0.108454103062883,0.039826381360482,0.0547327361954818,0.0476618539428658,-0.0226056040134422,0.0117986674921438
"Q08379",39,36,"GOGA2_HUMAN Golgin subfamily A member 2",-0.200705529506764,-0.180912770883891,-0.21792180557689,-0.243673524501024,-0.193444754593128,-0.308744421269817,-0.343672030087701,-0.346655429903661,-0.474146733356466,-0.0329413721149832,-0.121635147230439,-0.0503369248101707,0.357333875439677,0.355946182284187,0.403100630226525,0.542032586917559,0.493812782952549,0.480969905223164
"O95782",39,29,"AP2A1_HUMAN AP-2 complex subunit alpha-1",0.116511352125702,0.0769116194163431,0.178056498464584,0.0300801529371715,-0.00446811420024226,-0.0236522655222184,0.073830859758098,0.0843410663404039,0.205138062362664,0.0208946699576831,0.0642135958428248,0.029069153345546,-0.0795651487028774,-0.117898506772363,-0.133656571311447,-0.110308806209919,-0.222822356718096,-0.181228187630868
"P20700",39,39,"LMNB1_HUMAN Lamin-B1",-0.0149547532566773,-0.0346020585685641,0.0517879766093874,-0.0474270303204027,-0.0545560688708006,-0.11230701329321,0.325268301249084,0.310588947041509,0.451876994882404,0.189494986230742,0.219699242196371,0.159711719482636,-0.0639895965147619,-0.203256424162942,-0.191655282790496,-0.251228834832753,-0.398918210062359,-0.334655959454194
"Q9NTI5",39,39,"PDS5B_HUMAN Sister chromatid cohesion protein PDS5 homolog B",0.0102575614316802,-0.00434776988748698,0.0732914585428902,0.0746873856062781,0.0337443116980301,0.027812713433668,0.237643505856197,0.213482321971208,0.264246957971815,0.0332782288586641,0.112004740317247,0.101638701215468,-0.194328808272783,-0.156876877921219,-0.127447160137688,-0.237668834004251,-0.223444856410099,-0.23551148355794
"P12956",39,33,"XRCC6_HUMAN X-ray repair cross-complementing protein 6",0.175199911968254,0.166436306028496,0.329726595650116,-0.120292930300971,-0.119965784691399,-0.342894600689491,0.13149140536886,0.190622134617808,0.426690783150478,0.20277220815587,0.380666851631517,0.13208267262995,-0.183623586527848,-0.138846579560007,-0.136679409749169,-0.250973657997944,-0.436194648032909,-0.374857221951303
"Q99798",39,35,"ACON_HUMAN Aconitate hydratase, mitochondrial",-0.453363132735198,-0.437962665969281,-0.446042992794856,-0.250429863054405,-0.298145028944248,-0.315205886702213,-0.0154111125126878,-0.105472730765265,-0.0959283474002116,0.121304996035157,0.0377024771373696,0.0982919017989335,0.312017555466087,0.296508378064708,0.307076993702992,0.483388949648778,0.372785066055465,0.417605637361015
"Q9Y4F5",38,36,"C170B_HUMAN Centrosomal protein of 170 kDa protein B",-0.423595390705074,-0.412260881872749,-0.360012300619503,-0.24606828457188,-0.264088787595106,-0.17415234303373,-0.0968689396105511,-0.114683786057866,-0.159112317070168,0.0933143062585632,0.0794518460679827,0.0794232326995094,0.252605481005562,0.31217843971909,0.257917969776417,0.352829006930747,0.33249668635491,0.336559489843698
"Q86U86",38,31,"PB1_HUMAN Protein polybromo-1",0.170961496720915,0.140834375878377,0.205383869251187,0.118574615345164,0.0817326539766187,0.0313747178752644,0.100510998884939,0.0635416715432084,0.171625982405253,0.0792992709322444,0.161154201064589,0.13213229570055,-0.12420294611771,-0.149357504411133,-0.16695074042584,-0.323064162925589,-0.296925998739525,-0.284702903589432
"P12814",38,33,"ACTN1_HUMAN Alpha-actinin-1",0.245293673302016,0.229898381543421,0.315454428552473,0.0189436858170542,0.0108570044185543,-0.0776353217823408,0.118528448088169,0.147469249430053,0.221685962112683,-0.00269247902788127,0.0442345090794392,-0.0724844692350111,-0.20538179127771,-0.246813076348461,-0.212874697312294,-0.119079974906387,-0.179123166070009,-0.226185362593261
"Q8TAQ2",38,19,"SMRC2_HUMAN SWI/SNF complex subunit SMARCC2",-0.300380396957912,-0.283543139415683,-0.361459313831852,0.20468937818642,0.197566193934764,0.331778489965949,0.0881464068180494,-0.0949449195492322,-0.225318001502503,-0.144842114272089,-0.307772037781517,-0.0121271503882781,0.109455654489185,0.114964091074078,0.088796640379402,0.192114704924952,0.238935019769734,0.168578441739361
"Q15424",38,32,"SAFB1_HUMAN Scaffold attachment factor B1",-0.0236010633718826,-0.0710941291706106,-0.00994470959066003,-0.163105205896223,-0.148039459326394,-0.220520936096943,0.224172562840776,0.267442597254539,0.336290620581113,0.14998732811031,0.175951317319376,0.111328515181714,-0.0249187212190874,-0.0773174940302534,-0.0315842000076134,-0.117875671470369,-0.185513010759061,-0.1947851028358
"P11387",38,29,"TOP1_HUMAN DNA topoisomerase 1",0.175794071531057,0.104598492792275,0.212278294354366,0.0807240711233955,-0.0129820141921497,-0.0251340041874328,0.0823370565442122,0.0454819777697229,0.183080270209977,0.072381828208103,0.0885368070898165,0.075682767705531,-0.0657063714031742,-0.05346564008769,-0.0827871187134147,-0.296600052953377,-0.330304060167646,-0.256648134454689
"P54577",38,30,"SYYC_HUMAN Tyrosine--tRNA ligase, cytoplasmic",-0.024531568860953,-0.063020794685356,-0.0152862067127148,-0.0300207039804772,-0.0261593988248431,-0.0126673743377513,-0.124127979846359,-0.133406323905165,-0.149581117087498,-0.135115882663116,-0.17390305892255,-0.159403285183005,0.0545849891812477,0.0323080643400985,0.0738610461294023,0.323144293203904,0.292595064273323,0.253233693100732
"Q9Y678",38,34,"COPG1_HUMAN Coatomer subunit gamma-1",0.404268456064903,0.368381323417182,0.467083184416942,0.08094390348942,0.0853135729339755,-0.00883731104109448,-0.0564857198267091,0.0210184821766675,0.108344675299784,-0.0513317549071205,0.0628703721271158,-0.109402746988824,-0.202232352082502,-0.186945736287527,-0.180495067001448,-0.223267886227168,-0.325722960706626,-0.284824850845427
"P18583",38,37,"SON_HUMAN Protein SON",-0.0941008829165927,-0.0898091606781759,0.00705807277132106,-0.11653456794317,-0.0872449675953453,-0.0449898456394339,0.106202398618708,0.09371254603409,0.153344791179829,0.146856173095767,0.15453625090573,0.159739241454447,0.00202596862411897,-0.0135470564687557,-0.0194713601553098,-0.105729925813237,-0.150338341223878,-0.107914801461382
"O95466",38,37,"FMNL1_HUMAN Formin-like protein 1",-0.580098928937177,-0.575528009422703,-0.559551076923674,-0.303098714560478,-0.419921224332149,-0.333744695749146,-0.146041234302373,-0.223356913890005,-0.30302478340822,0.170276485020918,0.0862197842741581,0.219742819067067,0.402283409493438,0.467946939333322,0.444965683132986,0.582031515785577,0.500069445088285,0.503738043777693
"Q63HN8",38,30,"RN213_HUMAN E3 ubiquitin-protein ligase RNF213",0.241094666268732,0.228455689038632,0.164155187704251,0.201769418052435,0.244863829693428,0.206784134150726,-0.0550491783929585,-0.0669948933814536,-0.088991762251293,-0.0867375379698818,-0.0631636123360365,-0.0787168602992997,-0.164023032643025,-0.157540323890206,-0.19116284344088,-0.188928774526446,-0.125527859905599,-0.124861008657888
"O94979",38,29,"SC31A_HUMAN Protein transport protein Sec31A",-0.0764666016763785,-0.103032609553601,-0.0168983159947131,0.0227439744586339,0.00639180743823088,0.0648795976720257,-0.0776491786689414,-0.153896056628292,-0.0611766579396989,-0.125237285817785,-0.126146704217271,-0.065854740837294,0.0638981562604751,0.0785592035476527,0.117362674983866,0.156340998506667,0.145159342351422,0.161626602211199
"Q01813",37,36,"PFKAP_HUMAN ATP-dependent 6-phosphofructokinase, platelet type",0.379088649451114,0.36410996448324,0.450877160753245,0.264528202594361,0.236936472922779,0.199105790908595,0.136458242056656,0.160040255264076,0.221249486482741,-0.0784115315337785,-0.0695181034649808,-0.110085834081225,-0.26351417588111,-0.388241015858973,-0.362722783264196,-0.342668007047025,-0.432231062657533,-0.414907772022523
"Q13435",37,29,"SF3B2_HUMAN Splicing factor 3B subunit 2",0.191414512325998,0.169209522484778,0.206534656258157,-0.00456335154851634,-0.0323288002295293,-0.0672589270268678,0.150911769102597,0.147351690562714,0.267699967199338,0.122268977909499,0.167879175197881,0.117981796215504,-0.10956417724112,-0.206504059149953,-0.127762338407533,-0.304881322989061,-0.360284040706012,-0.314377350933595
"P54136",37,30,"SYRC_HUMAN Arginine--tRNA ligase, cytoplasmic",-0.0414455490249946,-0.0399844758281428,-0.00936305593309872,0.0265293322371153,-0.00171903257060604,0.117478531932548,-0.0714604053715329,-0.114904562301923,-0.117644204201274,-0.128718560165546,-0.137776995864828,-0.0627860772360606,0.0160111990683496,0.0539763709173857,0.0655686745887692,0.121515628670642,0.183128643998436,0.132892194615926
"Q86UU1",37,33,"PHLB1_HUMAN Pleckstrin homology-like domain family B member 1",-0.0548637882506341,-0.018661852259947,0.0182922955707422,-0.0283712746337634,-0.0271872207628594,0.0570666280632694,-0.148665856308808,-0.19240135128722,-0.160611584739591,-0.0722152151308936,-0.120935956527528,-0.0508063100037045,0.00845320378233895,0.0433540891096353,0.037726390884725,0.29716400073176,0.265787390100292,0.186887681773907
"Q8TD16",37,36,"BICD2_HUMAN Protein bicaudal D homolog 2",-0.0317191890086354,-0.0202469243630873,-0.0152483329706203,-0.0757058177796324,-0.0639034142595265,-0.045297863658464,-0.403999096067043,-0.444929764431166,-0.482801881331783,-0.0466810037513084,-0.0766566574066311,0.0028796532642741,0.328108103987233,0.292645718179355,0.245906815233278,0.327124821424137,0.202695803457912,0.288314851399834
"P26639",37,35,"SYTC_HUMAN Threonine--tRNA ligase, cytoplasmic",0.157668023043094,0.0994689633122145,0.211937642293573,0.0825197255283806,0.00536722424503237,0.0485882225685593,0.00661314177547034,-0.0348654772320533,0.0664195062630638,-0.154201852044235,-0.112016709796849,-0.104580086633155,-0.120195753450785,-0.0803416878866354,-0.0866196473262251,0.0468834976346687,-0.0117508669031434,-0.0188815587362454
"P52948",37,31,"NUP98_HUMAN Nuclear pore complex protein Nup98-Nup96",0.0676900097732254,0.0337572206998748,0.160235835776567,-0.0353690512809442,-0.0205172333969685,-0.0560575977619676,0.13838491337039,0.116895448089636,0.224724223142357,0.0961090196842475,0.173040545851751,0.0989046600391068,-0.0639291539437339,-0.104896216765406,-0.110179764563144,-0.207390833041461,-0.265989176897927,-0.233131141069346
